datetime	content	title	channels
2020-10-12 19:01:07	  斗鱼盘前停牌，停盘前一度涨超16%。		公司
2020-10-12 18:57:51	  市场消息：泰国准备为阿斯利康生产新冠肺炎疫苗。		公司 国际 疫情
2020-10-12 18:57:35	  法国欧洲事务副部长Beaune：渔业必须是脱欧协议的一部分。		国际
2020-10-12 18:56:38	虎牙盘前涨超2％，斗鱼盘前涨近7％，此前有消息称斗鱼、虎牙合并将落锤。		公司
2020-10-12 18:55:10	【斗鱼、虎牙合并将落锤：按1：1合并，新公司由腾讯控制】从多方获悉，腾讯推动下的斗鱼、虎牙合并即将在日内敲定。其中关键信息为斗鱼、虎牙按照市值进行1：1合并，合并后公司为腾讯控股公司。（新京报贝壳财经）		
2020-10-12 18:54:50	  斗鱼、虎牙合并将落锤：按1：1合并，新公司由腾讯控制。 (贝壳财经)		公司 焦点
2020-10-12 18:53:54	  克里姆林宫：俄罗斯新冠疫苗的临床试验已在阿联酋开始。		国际 疫情
2020-10-12 18:52:31	【气象专家辟谣所谓60年来最冷：每次拉尼娜事件的影响不尽相同，今冬偏冷还是偏暖需科学分析综合研判】“今冬将现60年来最寒冷冬天、最严重降雪”“2008年以来的最冷一年”…气象专家指出，这些不过是精心剪辑的谣言。由于国庆假期降温剧烈，这些谣言又带有极大迷惑性，让很多人信以为真。在全球变暖的气候背景下，影响我国冬季气候的因素更加复杂，今年冬天会偏冷还是偏暖，需要在科学分析的基础上进行综合研判。（北京青年报）		其他
2020-10-12 18:49:40	  市场消息：俄罗斯将驱逐保加利亚外交官作为对等措施。		国际
2020-10-12 18:49:17	  蓝英装备：控股股东蓝英自控及其一致行动人拟合计减持不超过6%。		公司
2020-10-12 18:49:03	  据媒体报道：欧盟部长们同意制裁白俄罗斯总统卢卡申科。		焦点 国际
2020-10-12 18:48:29	【中国中铁：与山东大学签署战略合作协议】近日，中国中铁与山东大学在北京签署战略合作协议。双方将探讨共建校企合作平台，瞄准国内外重点发展领域，加强关键技术攻关和原创性技术研发，在人才培养与产教融合、科学研究与成果转化、设备共享与基础设施建设等方面开展全面合作。		公司
2020-10-12 18:48:10	【拍拍贷：已完成网贷存量业务清零和退出 向助贷平台转型】10月12日，拍拍贷（现更名为“信也科技”）发布公告称，自互金整治工作开展以来，拍拍贷积极响应和配合监管“三降”要求，截止到2020年9月，拍拍贷在监管指导下，基于保护出借人和借款人双方利益的原则，已经完成存量业务的清零和退出。目前已经成功向助贷平台转型，致力于为有借款需求的借款人匹配适合的持牌金融机构资金，继续为广大拍友提供更加安全稳定的服务。		公司
2020-10-12 18:46:14	  伊朗报告新增272例新冠肺炎死亡病例，周日为251例。		疫情
2020-10-12 18:45:50	  【官方辟谣：网传“青岛市确诊71例”为累积数据 非近日新增】今日，几张有关青岛疫情的数据图表在朋友圈流传，有图表中显示青岛累计确诊71例，不少人误以为是本次疫情的数据。经查证，累计71例是年初疫情爆发以来青岛的确诊总量，并非本次疫情的确诊数量。		疫情
2020-10-12 18:44:59	  威华股份：公司拟变更公司中文注册名称为“深圳盛新锂能集团股份有限公司”，变更证券简称为“盛新锂能”。		公司
2020-10-12 18:44:48	  法国欧洲事务副部长Beaune：尽管如此，法国不会接受任何代价的脱欧协议。		国际
2020-10-12 18:44:22	  比特币短线下跌逾200美元，日内跌超1%，现报11238美元/枚。		市场 焦点
2020-10-12 18:42:43	  法国部长：我们想要达成脱欧协议。		国际
2020-10-12 18:42:35	  俄罗斯天然气公司Gazprom：预计2021年欧洲天然气市场将出现供应过剩。		公司 观点 国际
2020-10-12 18:41:11	  英国副首席医疗官VAN-TAM：新冠肺炎不仅仅是北方的问题，英国所有地区的感染率都在增长。		疫情
2020-10-12 18:39:49	  据媒体报道：德国将在周三对新冠肺炎疫情的其他战略进行讨论。		国际 疫情
2020-10-12 18:38:46	  【太原重型机械集团原董事范卫民被查 5个月前被免职】据山西省纪委监委消息，太原重型机械集团有限公司原党委常委、董事范卫民涉嫌严重违纪违法，目前正接受山西省纪委监委纪律审查和监察调查。		公司
2020-10-12 18:38:14	  富春环保：南昌市国资委原则同意水天集团通过协议受让方式取得富春环保控股权。收购完成后，水天集团成为公司的控股股东，南昌市国资委成为公司的实际控制人。		公司
2020-10-12 18:37:56	  英国国家医疗服务系统医学主任Powis：我们的处境比三、四月份要好。我们需要把R数值调回1以下。		疫情
2020-10-12 18:37:14	【证监会：财通证券等3家公司可转债事项获通过】证监会12日公告，财通证券、灵康药业、健友股份可转债事项获通过。		公司
2020-10-12 18:34:24	【成都先导：拟收购Vernalis公司100%股权】成都先导10月12日晚公告，公司拟以2500万美元的价格，通过全资子公司英国先导药物有限公司为收购主体，受让Ligand通过Vernalis Limited持有的Vernalis公司100%股权。Vernalis公司在FBDD和SBDD的开发应用方面有着超过20年的经验，并已成功开发和转让多项针对肿瘤、神经退行性疾病、抗感染和炎症等生物学目标的细胞活性先导化合物和临床阶段候选物。		公司
2020-10-12 18:29:39	  世界卫生组织总干事谭德塞：预计今年晚些时候或明年初，会有很好的候选疫苗。		疫情
2020-10-12 18:27:45	  马来西亚报告新增563例新冠肺炎确诊病例，累计确诊16220例，新增2例死亡病例。		疫情
2020-10-12 18:26:28	  阿塞拜疆总统伊拉姆·阿里耶夫：不知道与亚美尼亚的谈判何时开始，但希望土耳其参加。		国际
2020-10-12 18:25:30	  首创股份：预计前三季度净利润与去年同期相比将增加2.83亿-3.68亿元，同比增长50%-65%。公司积极拓展主营业务，前期及本期在建的环保项目竣工陆续投入运营，污水处理量、自来水生产销售量逐步增加，同时部分存量项目水价调整，污水处理收入等相应增加。		公司
2020-10-12 18:22:57	  据媒体报道：疫情大流行期间，俄罗斯失业人数上升到480万人。		国际 疫情
2020-10-12 18:22:14	  英国国家医疗服务系统医学主任Powis：可悲的事实是仍然没有治愈方法，也没有疫苗。如果不采取行动，死亡人数将过高。		疫情
2020-10-12 18:21:55	  证监会副主席阎庆民10月12日表示，上市公司实现高质量发展，需要持续优化“四个环境”。一是政策环境。二是中介环境。三是舆论环境。四是文化环境。（中国证券报）		宏观
2020-10-12 18:20:23	  英国国家医疗服务系统医学主任Powis：为了保护我们的工作人员和患者，我们将对高危地区的员工进行定期检测。		疫情
2020-10-12 18:18:45	  英国国家医疗服务系统医学主任Powis：住院人数正接近超过首次疫情高峰。		疫情
2020-10-12 18:18:28	  【梅花生物：拟以2亿元-4亿元回购公司股份】梅花生物公告，公司董事长王爱军提议回购公司股份，回购资金总额不低于2亿元人民币（含），不高于4亿元人民币（含），回购股份的价格为不超过人民币7元/股。		公司
2020-10-12 18:17:15	  克里姆林宫：俄罗斯总统普京与阿联酋王储通话。		国际
2020-10-12 18:16:09	  世界卫生组织总干事谭德塞：国际社会和金融机构应考虑为较贫穷国家减免债务或重组债务，以帮助应对疫情大流行。		国际 疫情
2020-10-12 18:13:43	  卡塔尔新增206例新冠肺炎确诊病例。		疫情
2020-10-12 18:13:22	  英国国家医疗服务系统医学主任Powis：医院的入院人数正在上升。我们现在看到感染率的重新增长。		疫情
2020-10-12 18:12:15	  英国副首席医疗官VAN-TAM：英格兰北部16-29岁人群感染正在向30-44岁、45-59岁和60岁以上的人群蔓延。		疫情
2020-10-12 18:11:02	  意大利30年期国债收益率继续下跌，目前下跌5.5个基点，创下1.55%的历史新低。		焦点 国际
2020-10-12 18:10:33	  俄罗斯天然气工业股份公司出口部门负责人Elena Burmistrova：液化天然气造成市场动荡和不稳定。		公司 观点 国际
2020-10-12 18:08:32	  英国副首席医疗官VAN-TAM：英格兰大片地区的疫情正在升温。		疫情
2020-10-12 18:08:13	  海量数据：拟定增募资不超过5亿元，用于数据库技术研发升级建设项目、数据库安全产品建设项目和补充流动资金。		公司
2020-10-12 18:07:15	  【法国总理：法第二波新冠疫情已成事实】法国总理卡斯泰12日接受当地媒体采访时说，由于新冠疫情持续发展，法国“第二波疫情已成事实”，“防疫工作不可松懈”。卡斯泰说，法国政府正在根据疫情发展情况采取防疫措施。“在未来15天里，如果疫情指标继续恶化，特别是医院重症监护室的病床入住率增长超出预期”，不排除采取地区性的新一轮“禁足令”。		疫情
2020-10-12 18:05:46	  【澳门：明起所有入境前14天内曾到过青岛者均需接受14天医学观察】澳门新型冠状病毒感染应变协调中心今日宣布，考虑到山东青岛市新冠肺炎疫情持续，基于公共卫生考虑，自10月13日零时起，所有在入境前14天内曾经到山东省青岛市的人士，须按照卫生当局的要求在指定地点接受14天医学观察。		疫情
2020-10-12 18:05:35	  英国副首席医疗官VAN-TAM：在经过了一个平淡的夏天后，从9月初开始，疫情出现明显的回升。病例与入院人数和死亡人数的增加之间有一个滞后的时间。		疫情
2020-10-12 18:03:33	  【中共中央批准：于绍良同志任上海市委副书记】日前，中共中央批准：于绍良同志任上海市委副书记。		宏观
2020-10-12 18:00:15	  【四川路桥：第三季度中标项目金额117.44亿元】四川路桥披露2020年第三季度主要经营数据，第三季度中标项目数量91个，第三季度中标项目金额117.44亿元；本年累计中标项目数量217个，累计中标项目合计金额271.17亿元，同比增长38%；本年累计中标尚未签合同项目合计金额120.54亿元。		公司
2020-10-12 17:55:00	  国联证券：公司A股股票自2020年10月13日（星期二）开市起复牌。		焦点
2020-10-12 17:54:18	  离岸人民币扩大跌幅至1％，跌幅为3月以来最大。		市场
2020-10-12 17:54:04	国金证券：控股股东终止转让股份暨公司终止筹划重大事项，公司股票复牌。		公司 焦点
2020-10-12 17:49:44	  【信维通信：不存在被苹果踢除供应链的情况】信维通信在互动平台表示，公司经营情况正常，是全球知名科技厂商的核心供应商，业务合作顺利开展，不存在被苹果踢除供应链的情况。公司根据客户的订单需求已安排了生产计划，目前订单饱满，四季度开始产能满负荷运行，不存在被同行企业抢单的情况，且部分现有项目的份额还在提升。		公司
2020-10-12 17:48:26	2020诺贝尔经济学奖揭晓，授予经济学家Paul R. Milgrom和Robert B. Wilson，获奖理由，“对拍卖理论的改进和新型拍卖形式的发明”。		焦点
2020-10-12 17:45:49	【晨曦航空收创业板关注函：要求核查公司股价短期内涨幅较大的原因】晨曦航空公告，公司收创业板关注函，深交所要求公司说明，公司说明汇聚科技及航天星控减持的具体原因，核实你公司是否利用信息披露、互动易回复、媒体报道、投资者调研等影响股票交易、拉抬股价以配合股东减持的情形，并就股东减持事项进行充分风险提示。		公司 焦点
2020-10-12 17:45:29	【航天信息中标国家税务总局增值税发票管理系统运维及安全服务项目】据航天信息消息，近日，航天信息中标国家税务总局增值税发票管理系统运维及安全服务项目。这是航天信息第二次中标该项目。此次中标，航天信息将继续为增值税发票管理系统（税控部分）、电子发票公共服务平台（局端）等系统提供7*24小时运行维护及应急处置支持服务，为国家税务总局逐步建设的电子发票服务平台提供应用级运行维护和应急处置支持服务，保障系统安全、稳定运行。		公司
2020-10-12 17:44:59	  【华录百纳：控股子公司参与发行《我和我的家乡》】华录百纳在互动平台表示，公司控股子公司东方美之（北京）影业有限公司参与发行的影片《我和我的家乡》已于2020年10月1日起在中国大陆地区公映。		公司
2020-10-12 17:44:13	  江铃汽车：拟以不低于3.6亿元的价格，通过上海联合产权交易所公开挂牌方式出售全资子公司太原江铃动力有限责任公司60%股权。		公司
2020-10-12 17:42:30	【达刚控股：拟向中恒环境提供道路运维养护托管服务】达刚控股10月12日晚间公告，公司与中恒环境签订了《战略合作框架协议》，公司拟向后者提供道路运维养护托管服务，就道路大中修建设、道路养护、道路智慧运维、巡查、检测及评价方面开展长期合作。同时，还将共同开发中恒环境所属地相关业务。达刚控股表示，此次签约符合公司整体战略发展规划，预示着公司城市道路智慧运维管理战略规划的持续落地，可进一步提升公司综合竞争实力，助力产业升级。		公司
2020-10-12 17:41:17	  天合光能：预计前三季度净利润为7.55亿-8.36亿元，同比增长98.77%-120.10%。借助全球化布局及先进产能规模化优势，公司光伏产品业务取得增长，公司实现营业收入较去年同期较大幅度增长。		公司
2020-10-12 17:39:27	【雅居乐集团：9月合约销售额121.1亿元人民币】雅居乐集团在港交所公告，9月合约销售额121.1亿元人民币，对应建筑面积为100.1万平方米，平均价为每平方米人民币12091元。		公司
2020-10-12 17:36:28	欧元兑美元跌破1.18关口。		国际
2020-10-12 17:35:58	  青岛中程收关注函，9月10日至10月12日，公司股价累计涨幅达118.59%。深交所要求公司结合公众媒体报道、投资者咨询等涉及的内容，核查公司股价短期内涨幅较大的原因，并说明是否存在对公司股票交易价格可能产生较大影响的未公开重大信息、市场传闻、热点概念等。		公司 焦点
2020-10-12 17:35:40	  【世界黄金协会：全球黄金ETF连续10个月实现净流入】世界黄金协会今日发布的最新报告显示，截至9月底，全球黄金ETF创纪录地连续十个月出现净流入，与2008以及2016年出现的连续流入趋势相当。		国际
2020-10-12 17:34:34	  克里姆林宫：各方必须尊重纳戈尔诺-卡拉巴赫停火协议，这一点极其重要。		国际
2020-10-12 17:34:24	  克里姆林宫：俄罗斯与美国仍未就延长军售协议达成最终协议。		国际
2020-10-12 17:34:10	克里姆林宫：目前应对新冠疫情不需要完全封锁。俄罗斯目前在应对新冠疫情方面比今年早些时候更加灵活，因为有更好的准备。		国际 疫情
2020-10-12 17:33:51	【鹏鼎控股逆势跌逾6% 四机构买入1.05亿元】鹏鼎控股今日逆势下跌6.61%，收报54.95元，全天成交13.17亿元。盘后数据显示，深股通买入1.82亿元同时卖出1.62亿元，四机构合计买入1.05亿元，三机构合计卖出6732万元。		公司
2020-10-12 17:33:18	  德利股份：公司拟回购部分H股股份，回购股份数量不超过公司H股已发行总股本数量的10%。公司完成回购后，将尽快注销回购的H股股份，公司相应减少注册资本。		公司
2020-10-12 17:32:56	  【国泰集团：前三季度净利预增25%至50%】国泰集团发布业绩预告，预计前三季度净利为1.44亿元至1.72亿元，同比增长25%至50%。业绩增长主要系：公司2019年完成并购重组后合并范围增加及营业收入增长；公司原有相关业务发展稳健。		公司
2020-10-12 17:31:42	  【游戏白马股跌停 三七互娱回应称“基本面正常”】传闻称三七互娱三季报买量成本上升，导致业绩出现增收不增利，三七互娱回应称“这只是一种猜测而已，基本面正常”。		公司
2020-10-12 17:31:01	  北上资金今日净买入五粮液9.85亿元、贵州茅台7.57亿元，净卖出比亚迪4.29亿元、京东方A2.89亿元。		焦点
2020-10-12 17:30:25	  现货黄金下破1920美元/盎司，日内跌0.49%。		焦点 国际
2020-10-12 17:29:32	  卫信康：全资子公司内蒙古白医制药股份有限公司收到国家药品监督管理局核准签发的小儿复方氨基酸注射液（19AA-I）境内生产药品注册《受理通知书》。		公司
2020-10-12 17:28:57	  据卡恩新闻：阿联酋和美国的高级代表团将于下周抵达以色列。		国际
2020-10-12 17:27:52	  传闻称三七互娱三季报买量成本上升，导致业绩出现增收不增利，三七互娱回应称“这只是一种猜测而已，基本面正常”。（中国经营报）		公司 焦点
2020-10-12 17:26:55	  【集合信托募集规模暴增97.91% 标品类、房地产类信托产品募集走高为重要支撑因素】据用益信托网统计，9月28日至10月11日共有284款集合信托产品成立，环比增加64.16%；募集资金359.88亿元，环比增加97.91%。其中，金融类集合信托募集资金143.77亿元，环比增加23.15%；房地产类信托的募集规模115.77亿元，环比增加180.50%；基础产业类信托募集资金29.50亿元，环比增加116.61%；工商企业类信托募集资金51.34亿元，环比增长4.03倍。用益信托金融研究院研究员喻智分析，除了节假日这样的周期性因素，标品类信托产品和房地产类信托产品募集走高是本期集合信托产品火爆的重要支撑因素。		公司
2020-10-12 17:26:10	  【中国太平集团董事长人选落定 总经理王思东升任党委书记】中国太平集团官网公告，副董事长、总经理王思东升任中国太平集团党委书记。按照惯例，王思东也是董事长人选。其于2018年1月加入中国太平集团，此前曾担任集团副董事长及总经理，此次升迁系集团内部提拔。中国太平集团原董事长罗熹于9月24日前往中国人保集团担任党委书记。		公司
2020-10-12 17:25:30	  达刚控股公告，与山东中恒环境服务有限公司于2020年10月12日签订了《战略合作框架协议》，双方拟在中恒环境所在地开展道路智慧运维养护托管合作项目。达刚控股+2.92%		公司
2020-10-12 17:24:22	  【北京：严格控制每日入境进京航班旅客规模在500人左右】从12日举行的北京市新冠疫情防控工作新闻发布会上了解到，北京严格控制每日入境进京旅客规模在500人左右。自9月3日起逐步恢复部分国际客运航班直航北京以来，首都机场口岸已入境直航北京国际客运航班46架次，旅客6870名，共发现输入2例确诊病例。		其他
2020-10-12 17:23:43	  香港天文台：天文台会视乎本地风力情况，在明早（10月13日）日出前考虑改发八号烈风或暴风信号。		其他
2020-10-12 17:23:25	  【ST安凯：省投资集团完成减持85万股 拟继续减持不超3.88%股份】ST安凯公告，截至2020年10月9日，省投资集团减持计划期限已届满，其于2020年4月13日-10月9日通过集中竞价方式减持公司股份85万股，占公司总股本的0.1159%。省投资集团仍持有公司股份约1.1338亿股，占公司总股本的15.46%。此外，省投资集团计划以集中竞价或大宗交易方式减持公司股份合计不超过2848.32万股，即不超过公司总股本的3.88%。		公司
2020-10-12 17:22:55	  香港金管局向市场出售67.43亿港元，以捍卫联系汇率制。		其他
2020-10-12 17:21:12	  现货白银短线下挫0.14美元，一度跌至25美元/盎司下方。		其他
2020-10-12 17:20:33	  证监会上市公司监管部主任李明表示，截至今年8月底，质押融资余额较峰值时下降超过四分之一。第一大股东质押比例超过80%的上市公司降到380家左右，比最高峰减少一半。		其他
2020-10-12 17:20:17	【龙虎榜：三七互娱、完美世界逆市大跌 机构资金博弈】游戏概念股三七互娱、完美世界今日大跌。盘后数据显示，两机构卖出三七互娱8399万元，四机构买入2.39亿元；四机构卖出完美世界2.95亿元，深股通净卖出1.23亿元，四机构买入2.07亿元。		
2020-10-12 17:19:08	  德国财长肖尔茨：对实体经济的投资将推高利率。		国际
2020-10-12 17:18:39	  【北京：严格控制每日入境进京航班旅客规模在500人左右】从12日举行的北京市新冠疫情防控工作新闻发布会上了解到，北京严格控制每日入境进京旅客规模在500人左右。自9月3日起逐步恢复部分国际客运航班直航北京以来，首都机场口岸已入境直航北京国际客运航班46架次，旅客6870名，共发现输入2例确诊病例。		其他
2020-10-12 17:17:42	  广汽集团公告，9月汽车销量为218042辆，同比增长15.59%。前9月累计为1407167辆，同比下降6.69%。		公司
2020-10-12 17:17:18	  【证监会：截至8月底 质押融资余额较峰值下降超四分之一】证监会上市公司监管部主任李明表示，截至今年8月底，质押融资余额较峰值时下降超过四分之一。第一大股东质押比例超过80%的上市公司降到380家左右，比最高峰减少一半。		宏观
2020-10-12 17:16:59	  俄罗斯外长拉夫罗夫：希望俄罗斯与亚美尼亚的接触能促进落实亚阿之间的停火协议。		国际
2020-10-12 17:16:05	  阿塞拜疆国防部宣称摧毁亚美尼亚武装力量三架无人机，其中两架是在亚阿边境线摧毁的。		国际
2020-10-12 17:14:50	离岸人民币兑美元短线持续走低超300点，目前报6.7438，日内累计跌超550点。		其他
2020-10-12 17:14:12	  【未来5年伊利将投入300亿元扶持上游奶业】伊利消息，10月12日，2020中国奶业20强(D20)峰会在石家庄市开幕。伊利集团执行总裁张剑秋表示，未来5年伊利将投入300亿元扶持上游奶业，给予上游奶业资金支持、技术服务支持、良种奶牛支持、饲草种植支持等多项重点扶持，推动全产业链发展形成合力，强化与上游农牧业的利益联结，为中国奶业赋能，促进国民整体健康水平提升。		公司
2020-10-12 17:13:32	  【华中数控：股东产业集团拟减持不超2%股份】华中数控公告，持有公司股份2601.43万股(占公司总股本比例的15.06%)的股东武汉华中科技大产业集团有限公司(“产业集团”)计划以集中竞价方式减持公司股份，预计自公告发布之日起15个交易日之后的6个月内通过集中竞价交易方式减持公司股份数量合计不超过345.53万股，即不超过公司总股本的2%，且任意连续90个自然日内通过证券交易所集中竞价交易方式减持股份的总数不超过公司股份总数的1%。		公司
2020-10-12 17:12:59	  经合组织：今年将不会就全球数字税达成协议。		其他
2020-10-12 17:11:49	  金科环境公告，中标张家港市第四水厂深度处理改造工程纳滤系统采购及相关服务项目，中标金额2亿元。		公司
2020-10-12 17:11:09	证监会上市公司监管部主任李明表示，证监会高度重视上市公司开展跨境并购交易，下一步将积极配合相关部门进行外国投资者对上市公司战略投资管理办法修订，同时进一步研究优化境外上市公司信息披露、差异衔接等制度安排。（新华财经）		宏观 焦点
2020-10-12 17:10:27	  【越秀地产：9月合同销售额69.79亿元人民币 同比增长74％】越秀地产公告，9月合同销售额69.79亿元人民币，同比增长74％，实现合同销售面积约为33.37万平方米，同比上升约53%。		公司
2020-10-12 17:09:55	【上交所：已受理同益中、禾信仪器科创板上市申请】上交所10月12日披露，已受理北京同益中新材料科技股份有限公司、广州禾信仪器股份有限公司科创板上市申请。		其他
2020-10-12 17:08:04	  德国财长：我们正在走向欧洲财政联盟。		国际
2020-10-12 17:06:09	经合组织：全球最低税率将大大降低企业将利润转移到低税收管辖区的动机， 改革可能使全球企业所得税每年增加600亿至1000亿美元，或增加4%， 从长期来看，根据改革方案提高税收对GDP的负面影响将小于0.1%。		国际
2020-10-12 17:04:57	 【同方股份：近期出售紫光国微198万股 税后净利润约1亿元】同方股份公告，9月29日至10月12日，公司通过集中竞价的方式累计出售紫光国微198万股，占其当前总股本的0.33%，累计成交金额2.38亿元。预计扣除成本和相关税费后，上述交易影响公司2020年度税后净利润约1.06亿元，约占公司最近一个会计年度经审计净利的35.53%。		公司
2020-10-12 17:00:31	  【云图控股：前三季度净利润上修至预增90%-100%】云图控股公告，公司预计2020年前三季度实现归属于上市公司股东的净利润为3.48亿元-3.66亿元，同比增长90%-100%。此前为预计比上年同期增长40%至60%。业绩修正原因是复合肥产品毛利率高于预期；纯碱产品价格逐步回升，高于预期，从而影响净利润。		公司
2020-10-12 16:58:08	  津巴布韦9个月的黄金产量因新冠疫情而下降29%。		国际
2020-10-12 16:56:42	  【中石科技：三季度净利预增35%-55%】中石科技公告，预计前三季度归属于上市公司股东的净利润1.26亿元-1.41亿元，同比增长65%-85%；其中第三季度实现净利润6551.02 万元-7521.55 万元，同比增长35%-55%。		公司
2020-10-12 16:56:10	  欧洲央行执委施纳贝尔：欧洲央行无法独自解决当前的经济危机。		央行
2020-10-12 16:55:55	  以色列总理内塔尼亚胡：很快将与阿拉伯和穆斯林国家签署更多协议。		国际
2020-10-12 16:55:24	  以色列内阁批准了与阿联酋的正常化协议，并将提交议会批准。		国际
2020-10-12 16:55:05	  天奇股份：近日收到长春一汽国际招标有限公司的中标通知书，确认公司为一汽解放“J7智能装配线项目-机械自动化部分（二次）采购”的中标单位，中标金额为1.5亿元。		公司
2020-10-12 16:54:37	【高能环境：前三季度净利预增24%到37%】高能环境10月12日晚发布业绩预告，预计前三季度净利为3.9亿元至4.3亿元，同比增加24%到37%。2020年二季度起公司已经全面恢复生产经营，公司运营服务类项目及工程建设类项目均按计划运营及推进，总体确认收入及实现利润均有增长；此外，前三季度来自参股公司的投资收益同比增长。		公司
2020-10-12 16:54:07	  证监会上市公司监管部主任李明表示，证监会正在抓紧研究出台新三板精选层转板相关规则。（新华财经）		宏观 焦点
2020-10-12 16:53:54	【全国工商联、市场监管总局共同召开民营经济领域标准化工作推进会】市场监管总局局长张工指出，市场监管部门要紧贴民营经济发展需求，着力推动政务服务标准化，优化民营经济营商环境；着力打造高水平产品和服务标准，引导民营企业转型升级；着力构建科学有效的管理标准，促进民营企业规范经营；着力完善企业国际经贸规则标准，支持民营企业深度参与国际标准化活动。要完善政策措施，强化标准服务，充分发挥全国工商联标准化工作委员会作用，协同推进民营经济领域标准化工作有力有序开展。（市场监管总局）		宏观 行业
2020-10-12 16:53:35	【宁波港：前9月预计完成货物吞吐量64411万吨，同比增长5.08%】宁波港公告，2020年9月份，公司预计完成集装箱吞吐量293.3万标准箱，同比增长14.23%；预计完成货物吞吐量7652万吨，同比增长12.70%。2020年前三季度，公司预计完成集装箱吞吐量2268.4万标准箱，同比下降0.21%；预计完成货物吞吐量64411万吨，同比增长5.08%。		公司
2020-10-12 16:53:16	  未获国际社会承认的纳卡共和国总统新闻秘书表示，阿塞拜疆武装力量部队在接触线上的数个方向转入进攻。		国际
2020-10-12 16:52:59	  欧洲央行执委施纳贝尔：货币政策仍是可靠的支持来源。		央行
2020-10-12 16:52:46	  欧洲央行执委施纳贝尔：积极的财政政策将支持物价的稳定性。		央行
2020-10-12 16:52:32	【广州港：前9月预计完成货物吞吐量37874万吨，同比增长1.4%】广州港公告，2020年9月份，公司预计完成集装箱吞吐量187.1万标准箱，同比增长3.4%；预计完成货物吞吐量4,324万吨，同比增长1.4%。2020年1-9月份，公司预计完成集装箱吞吐量1,563.5万标准箱，同比增长2.4%；预计完成货物吞吐量37,874万吨，同比增长1.4%。		公司
2020-10-12 16:51:40	  【证监会：第一大股东质押比例超过80%的上市公司比最高峰减少一半】证监会上市公司监管部主任李明表示，截至2020年8月底，第一大股东质押比例超过80%的上市公司降到380家左右，比最高峰减少一半。		宏观
2020-10-12 16:49:30	  欧洲央行执委施纳贝尔：迅速将复苏基金付诸行动至关重要。		央行
2020-10-12 16:49:20	【东方航空：控股股东获310亿元增资 推进股权多元化改革】东方航空10月12日晚公告，控股股东东航集团于10月12日签署增资协议，以推进东航集团股权多元化改革。国寿投资控股向东航集团增资110亿元，上海久事（集团）有限公司向东航集团增资100亿元，中国国新资产管理有限公司和中国旅游集团分别向东航集团增资50亿元，以上合计310亿元。此次增资资金主要用于扩大企业经营规模，做强做优做大航空主业。		公司
2020-10-12 16:48:00	  山河药辅：公司交联羧甲纤维素钠产品获得美国食品药品监督管理局DMF归档号，目前公司已有9种产品获得DMF归档号。		公司
2020-10-12 16:47:41	  安哥拉商务部长费尔南德斯新冠病毒检测结果呈阳性。		疫情
2020-10-12 16:47:08	  证监会上市公司监管部主任李明表示，关于股权质押下一步将重点做好三方面：一是出台场内外质押一致性监管举措；二是加强信息共享，强化防控系统性风险底线；三是支持银行、证券、保险、私募等机构积极参与风险化解。		宏观
2020-10-12 16:46:50	  国务院国资委产权局负责人谢小兵表示，三年行动方案已印发，支持混改试点国有企业通过资本市场上市实现混改目标。（新华财经）		宏观 焦点
2020-10-12 16:46:32	【交易所：近期新增IPO申报企业40家】交易所消息，本期（9月28日—10月11日）新增申报企业40家，其中上交所14家（主板1家，科创板13家），深交所26家（中小板1家，创业板25家）。截至10月11日，今年新增申报企业602家。		公司
2020-10-12 16:45:28	  国务院国资委产权局负责人谢小兵表示，鼓励国有企业把现有上市公司体外资产注入上市公司，提高上市公司资产运营质量。（新华财经）		宏观 焦点
2020-10-12 16:44:21	【中集集团：公司第一大股东拟发生变更】中集集团10月12日晚间公告，公司股东签署《股份转让协议》。完成后，深圳资本集团及其子公司深圳资本（香港），在公司表决权比例占公司总股本的29.74%，将成为公司的第一大股东。公司在本次股份转让完成后仍无控股股东和实际控制人。		公司
2020-10-12 16:44:04	  RHB投资银行：维持马来西亚2020年GDP增长预期为-4%，预计2021年将反弹至7%。		国际
2020-10-12 16:43:56	  北京：自9月3日起逐步恢复部分国际客运航班直航北京以来，共输入2例确诊病例。整体上看，恢复直航工作平稳有序，输入风险较低且可防可控。（北京日报）		疫情
2020-10-12 16:43:47	  俄消费者权益保护局表示，俄“矢量”科学中心研发的新冠疫苗获得注册后将在全国多个地区展开试验，其中包括莫斯科和圣彼得堡。		疫情
2020-10-12 16:43:38	【江苏国泰：拟发行不超45.57亿元可转债】江苏国泰10月12日晚间公告，拟通过公开发行可转换公司债券方式，募集资金不超过45.57亿元，将用于缅甸纺织产业基地建设项目、张家港纱线研发及智能制造项目、越南纺织染整建设项目、国泰集团数据中心建设项目、偿还银行贷款、补充流动资金。		公司
2020-10-12 16:42:36	  新天药业：获得贵州省药品监督管理局同意广藿香配方颗粒等80个品种进入临床研究的函。截至本公告日，公司先后五次获批进入临床研究的中药配方颗粒品种共计401个。		公司
2020-10-12 16:42:12	  天茂集团：控股子公司国华人寿前9月累计原保险保费收入约为274.3亿元，去年同期为332.87亿元。		公司
