datetime	content	title	channels
2020-01-06 18:47:21	【大摩：对今年中国股票市场持谨慎乐观态度】摩根士丹利中国市场策略师王滢6日指出，“2019年我们对中国股市策略整体判断是偏谨慎的，进入2020年市场上升空间将相对打开，所以我们对2020年包括A股在内的中国股票市场持谨慎乐观的态度。从大盘指数总体走向前景来看，我们可以看到有绝对上升空间”。（中证网）		观点 焦点
2020-01-06 18:46:50	法兴银行：预计2020年布伦特原油均价为56.25美元/桶。		观点 国际
2020-01-06 18:44:34	【中国与基里巴斯签署共建“一带一路”谅解备忘录】1月6日，国家主席习近平在人民大会堂同基里巴斯总统马茂会谈后共同见证两国共建“一带一路”谅解备忘录的签署。这标志着中国同所有10个建交太平洋岛国都签署了共建“一带一路”合作文件。（央视新闻）、		宏观
2020-01-06 18:43:25	【航天信息：中标国家移民管理局出入境自助设备统一系统建设项目】近日，航天信息股份有限公司中标国家移民管理局出入境自助设备统一系统建设项目。项目中，航天信息将为国家移民管理局建设自助设备综合管理系统，包括数据接口服务平台和自助设备监控管理平台。		公司
2020-01-06 18:40:56	WTI原油日内涨幅收窄至不足1%，现报63.65美元/桶，布伦特原油涨幅收窄至1.20%，报69.43美元/桶。		市场 焦点 国际
2020-01-06 18:40:27	【中信建投：预计2020年一季度黄金有望突破1700美元】中信建投宏观固收黄文涛团队表示，一方面，2019年全球风险偏好持续抬升，而金价并未回调，反而在2019年年底重回1500美元。这说明黄金自身的上涨动能强于预期。另一方面，预计美伊冲突大概率不会走向失控和全面对抗，但仍有发酵升级的时间和空间。因此，此次避险情绪持续的时间和高度均会高于一般性事件。基于上述两方面，黄文涛团队预计，2020年一季度将是金价的小阳春，有望突破1700美元。（中证报)		观点
2020-01-06 18:39:48	美国地质勘探局：波多黎各Indios南部21千米处发生5.7级地震。		国际
2020-01-06 18:39:17	德国外交部发言人：欧盟有渠道与美国和伊朗双方进行沟通，希望局势降级。		国际
2020-01-06 18:38:17	德国政府发言人：德国总理默克尔今晨与土耳其总统埃尔多安进行了通话，将就国际问题进行进一步的联系。		国际
2020-01-06 18:36:00	【*ST庞大：申请撤销退市风险警示 将被实施其他风险警示】*ST庞大(601258)1月6日晚公告，鉴于公司重整计划执行完毕涉及退市风险警示的情形已经消除。同时，公司也不触及其他退市风险警示的情形。现向上交所申请撤销对公司股票实施退市风险警示。同时，因存在可能导致投资者难以判断公司前景的情况，公司股票被撤销退市风险警示后将被实施其他风险警示。		公司
2020-01-06 18:35:32	8天6板华扬联众：公司MCN业务目前处于发展初期，尚未形成成熟的商业模式。		公司
2020-01-06 18:34:06	【填补56年空白：国家药监局批准首款治疗高钾血症创新药上市】从阿斯利康获悉，其新型口服降钾药物利倍卓（通用名：环硅酸锆钠散）获得中国国家药品监督管理局（NMPA）的上市批准，用于治疗成人高钾血症。利倍卓是该治疗领域首个在中国上市的创新药物，填补了约56年的空白期。（澎湃）		公司
2020-01-06 18:33:37	【华为云与深圳市气象局达成深度合作】记者获悉，1月6日，华为云与深圳市气象局签署深度合作框架协议。双方将运用云计算、人工智能、5G、IoT等创新技术，携手打造“气象+云+AI+5G”的全领域深度合作模式，共同推动超大城市气象精准预报、智慧城市气象服务的突破性创新，改进气象服务体验，支撑深圳市气象局推出基于智能网格的超大城市精准预报服务，实现气象服务跨代升级。		公司
2020-01-06 18:33:08	中国南方航空公告称，公司非公开发行A股申请材料获得中国证监会受理。		公司
2020-01-06 18:29:36	华储网发布2020年1月9日中央储备冻猪肉投放竞价交易有关事项的通知，将竞价交易2万吨。		行业
2020-01-06 18:28:40	【12天10板引力传媒再次提醒：公司MCN业务尚未形成成熟的商业模式】引力传媒提醒风险称，近期，有媒体报道公司涉及“网红概念股”。公司是一家以数据为基础、以内容为导向、以技术为驱动的整合营销传播公司，主营业务为广告代理服务。公司2019年四季度已开始布局短视频商业化和MCN营销业务。公司MCN业务目前处于发展初期，尚未形成成熟的商业模式。其市场认可度及盈利模式尚存在不确定因素。该业务受未来市场规模、市场营销力度、用户接受程度等因素的影响，存在不确定性。目前该业务未对公司业绩产生重大影响，敬请广大投资者注意投资风险。		公司
2020-01-06 18:27:21	上海电气：拟将控股子公司电气风电分拆至科创板上市。本次分拆完成后，公司的股权结构不会发生变化，且仍将维持对电气风电的控股权。		公司
2020-01-06 18:24:15	【ST围海：联合体中标3.82亿元污水管网提升改造项目】ST围海(002586)1月6日晚间公告，公司、中海外城市开发有限公司及安徽泽源生态环保科技有限公司组成的联合体，成为“旌德县城区污水管网提升改造项目”的中标（成交）供应商。项目总投资为3.82亿元，占公司2018年营业总收入的10.79%。		公司
2020-01-06 18:21:55	中国驻英国大使刘晓明5日在英国主流大报《星期日电讯报》发表署名文章，强调禁止华为将损害英国自身国际形象，打击外国投资者对英国未来的信心，也将使英国在新一轮技术革命中落后。（新华网）		行业
2020-01-06 18:19:37	【奥飞数据：与阿里巴巴签署合作备忘录】奥飞数据公告，公司于2020年1月3日与阿里巴巴（中国）有限公司签署了合作备忘录。经双方坦诚交流、友好协商，就华南地区数据中心资源锁定达成了本备忘录。由公司利用双方约定的数据中心场地合作建设数据中心机柜资源，并负责数据中心总体项目实施（包括项目投资、方案设计、工程建设和交付、运维保障），整体项目符合阿里各项设计、建设、运维等规范标准。阿里则作为最终使用用户，向公司承租上述机柜资源，机柜计费采用【租电分离】模式。		公司
2020-01-06 18:17:31	纵横通信：持股2.5%的股东上海晨灿拟减持不超过1%。		公司
2020-01-06 18:14:46	【上海银行：稳定股价措施实施完成 三股东合计增持逾19亿元】上海银行(601229)1月6日晚间公告，公司稳定股价措施实施完成，实施期间（即自2019年7月6日至2020年1月5日），股东联和投资累计增持金额约为6.00亿元，股东上港集团累计增持金额约为12.55亿元，股东桑坦德银行累计增持金额约为4798万元。估算三方股东合计增持金额逾19亿元。		公司
2020-01-06 18:11:35	【房企巨头2019年成绩单出炉：前四强仍是碧万恒融 龙头房企正式进入6000亿时代】随着碧桂园披露2019年合约销售额，四大房企巨头数据全部出炉，碧桂园、万科、恒大和融创顺序不变。万科以6308.4亿元的销售金额夺得名义上销售冠军，但同比仅增长3.9%。融创中国以21%的增长率夺得增速冠军。值得一提的是，碧桂园从2018年开始，仅公布实现股东权益合同销售金额，但根据推算，其全口径销售额已经达到7200亿元。前四强合计销售金额为2.34万亿元，仍实现两位数增速，同比增长10.34%。		行业 公司
2020-01-06 18:10:20	激智科技：股东拟减持公司不超1.66%股份。		公司
2020-01-06 18:10:00	蓝英装备：持股7.99%的股东山高卓越拟减持不超过3%。		公司
2020-01-06 18:09:31	广汽集团12月汽车销量18.6041万辆，同比减少0.35％。		公司
2020-01-06 18:08:51	机构评欧元区PPI数据：欧元区11月PPI年率连续第四个月下降，但降幅小于预期和前值，工业通缩的放缓主要是因为能源价格下跌幅度没那么显著，排除波动因素的话，欧元区PPI上涨0.3%，与10月相同。		观点 国际
2020-01-06 18:08:26	欧元区11月PPI同比 -1.4%，预期 -1.5%，前值 -1.9%。欧元区11月PPI环比 0.2%，预期 0.1%，前值由 0.1% 修正为 0%。		数据 国际
2020-01-06 18:07:49	成都银行业绩快报：2019年实现营收127.31亿元，同比增长9.84%；实现净利润55.51亿元，同比增长19.40%。		公司
2020-01-06 18:07:32	ST宏盛：拟发行股份购买宇通重工100%股权，可能构成重组上市，股票停牌。		公司
2020-01-06 18:07:10	【黄山旅游：1亿元成立子公司 拓展黄山市乡村旅游板块业务】黄山旅游(600054)1月6日晚间公告，公司决定投资1亿元成立黄山归隐乡村旅游投资发展有限公司，以此为平台，采用市场化运作机制着力拓展黄山市乡村旅游板块业务，通过“新建一批、收购一批、托管一批”的实施路径，力争在3-5年完成黄山市范围内二十余家微旅游目的地的落地运营。此外，黄山旅游与黄山机场续签合作协议，将继续维持航线资金投入，新增、加密黄山机场至国内外主要客源市场的航线和航班数。		公司
2020-01-06 18:06:15	【飞凯材料：参股公司八亿时空在科创板上市 持股比例1.61%】飞凯材料(300398)1月6日晚间公告，参股公司八亿时空(688181)在科创板上市，本次发行后公司持有八亿时空155.52万股股份，占八亿时空总股本的1.61%。八亿时空股票在上交所科创板上市，有利于公司获取相关投资收益，但对公司未来财务状况和经营成果的影响暂无法确定。		公司
2020-01-06 18:05:12	【阿里巴巴对外开源自研液冷数据中心技术】1月6日，阿里巴巴宣布将“浸没式液冷数据中心技术规范”向全社会开放。这项规范旨在用一套标准流程为下一代绿色基地型数据中心的建设提供设计依据，通过液冷技术的普及，降低全社会的能耗水平。初步估算，如果全国的数据中心都采用液冷技术，一年可节省上千亿度电。（TechWeb）		公司
2020-01-06 18:04:45	【万达电影：终止发行可转债，原拟募资不超38.15亿元】万达电影公告，鉴于公司资本运作计划调整和资本市场环境变化，公司决定终止公开发行可转换公司债券并撤回申请文件。据万达电影10月底披露的方案，公司本次发行可转债拟募集资金总额不超过38.15亿元，用于新建影院项目、补充公司流动资金及偿还银行贷款。		公司
2020-01-06 18:02:25	  Insight数据库显示，信达生物的1类新药IBI939获批临床，拟用于治疗晚期肿瘤（血液肿瘤和实体瘤），为国内首个TIGIT抗体。		行业 公司
2020-01-06 18:00:26	欧元区11月PPI同比 -1.4%，预期 -1.5%，前值 -1.9%。欧元区11月PPI环比 0.2%，预期 0.1%，前值由 0.1% 修正为 0%。		市场 国际
2020-01-06 17:59:00	【深圳政府在线：深圳市地方金融监督管理局何杰局长与澳门金管局黄善文委员一行座谈】会上，双方就加强两地金融合作、共同组织金融专项培训、合作开展金融专才培养等方面进行交流，并就2020年金融培训合作计划深入交换意见。		宏观
2020-01-06 17:56:45	【2019年新增570家报会企业 科创板205家】交易所披露，2019年12月23日—12月31日新增申报企业42家，其中上交所22家（主板6家，科创板16家），深交所20家（中小板2家，创业板18家）。截至12月31日，2019年新增570家报会企业，其中上交所324家（主板119家，科创板205家），深交所246家（中小板69家，创业板177家）。		行业 公司
2020-01-06 17:56:09	三湘印象：持股1.68%的董事李建光拟减持不超过0.42%。		公司 A股
2020-01-06 17:55:08	 广电总局印发《关于加强广播电视公共服务体系建设的指导意见》。意见提出，力争到2025年，智慧广电得到普遍应用，公共服务数字化、高清化、网络化、智能化、移动化水平大幅提高，转型升级取得实质进展，实现由“户户通”向“人人通”、由“看电视”向“用电视”的新跨越。		宏观 行业
2020-01-06 17:53:07	 两连板敦煌种业：中国农业农村部于2019年12月30日公布了《2019年农业转基因生物安全证书批准清单》，本公司产品不在该清单中，且目前公司品种研发不涉及转基因技术。		公司 A股
2020-01-06 17:51:40	【冀东水泥：水泥售价提升 2019年净利同比预增超四成】冀东水泥1月6日晚披露2019年度业绩预告，公司实现净利润为盈利26.8亿元至27.8亿元，比上年同期（重组后）增长41.03%–46.29%。报告期内，市场秩序持续好转，销量同比基本持平，售价同比进一步提升。		公司 A股
2020-01-06 17:47:16	马斯克计划前往上海出席中国产特斯拉汽车正式交付客户的仪式。		公司
2020-01-06 17:47:05	【山煤国际股价创阶段新高 四机构买入逾1亿元】山煤国际今日涨停，报收8.32元，创阶段新高，全天成交3.80亿元。该股盘后数据显示，四家机构合计买入1.05亿元。		公司 A股
2020-01-06 17:46:05	 长源电力：2019年10月1日-2019年12月31日，公司所属各发电企业累计完成发电量44.43亿千瓦时、上网电量41.82亿千瓦时，较去年同期分别下降4.1%和4.19%。		公司 A股
2020-01-06 17:45:20	【中国五矿营收首次突破6000亿元 2019年利润总额同比增13.3%】中国五矿集团公司1月4日在京召开2020年度工作会议。总经理国文清对2019年工作进行全面总结：“中国五矿紧紧盯住‘三步走、两翻番’目标，深入推进高质量发展，继2018年营收突破5000亿元大关后，2019年实现营业收入首次突破6000亿元人民币，利润总额同比增长13.3%，创战略重组以来最佳经营业绩。”		公司
2020-01-06 17:44:16	【皖天然气：1.69亿股限售股1月10日上市流通】皖天然气1月6日晚公告，1.69亿股首次公开发行限售股将于1月10日上市流通，占公司总股本的50.19%。		公司
2020-01-06 17:42:19	 激智科技：持股6.66%的股东叶伍元拟减持不超过1.66%。		公司 A股
2020-01-06 17:41:26	 冀东水泥：预计全年实现净利润26.8亿-27.8亿元，同比增长41.03%–46.29%。		公司 A股
2020-01-06 17:40:31	英镑兑美元GBP/USD短线走高约30点至1.3144，涨幅0.48%。		市场 国际
2020-01-06 17:39:42	【中原传媒：拟18亿元投建中原数字出版产业园项目】中原传媒公告，公司拟以河南省和郑州市推动建设郑州国际文化创意产业园为契机，运用自有资金18.1亿元，投资建设中原数字出版产业园项目。项目规划投资包括购置净占地面积约46110㎡的土地，建设约196063㎡办公物业及配套设施，建设周期约为2年。项目建成后，拟引入公司旗下及外部数字化内容生产和发布、文化内容创新、版权运营等相关产业。		公司 A股
2020-01-06 17:39:10	英国国债期货下跌10个跳动点，英镑短线拉升约20点，此前公布的英国PMI数据强于预期。		市场 国际
2020-01-06 17:38:52	【国家免疫规划酝酿调整，肺炎、宫颈癌疫苗“无缘”入围】从权威信源处获悉，国家卫生健康委员会等四部门联合印发的《关于国家免疫规划脊髓灰质炎疫苗和含麻疹成分疫苗免疫程序调整相关工作的通知》，将于近期公开发布。此次调整涉及脊髓灰质炎疫苗、含麻疹疫苗接种程序变更。调整后，国家免疫规划可预防疾病的种类未增加，肺炎球菌疫苗、HPV疫苗等社会关注度较高的二类疫苗，均未在此轮调整中进入国家免疫规划。（新京报）		宏观 行业
2020-01-06 17:38:35	 【上海钢联：高管对违规减持公司股份致歉】上海钢联公告，公司于近日获悉公司高级管理人员张少华在未披露减持计划的情况下，于2020年1月3日通过集中竞价方式减持公司股份1600股，交易均价为80.6元/股，减持金额为12.89万元，造成违规。张少华为公司现任高级管理人员。本次减持行为未在十五个交易日前披露减持计划，违反了《上市公司股东、董监高减持股份的若干规定》、《上市公司股东及董事、监事、高级管理人员减持股份实施细则》等相关规定。张少华对本次交易进行了深刻反省，并对本次违规交易行为给公司及全体股东造成的负面影响深表歉意。		公司 A股
2020-01-06 17:37:22	 中金环境：预计全年实现净利润2000万元-4500万元，同比下降89.54%-95.35%。公司预计商誉减值金额30000万元-40000万元。		公司 A股
2020-01-06 17:34:59	美股能源股盘前普遍走高，休斯敦能源涨25.48%，Yuma Energy涨12.4%，邓伯瑞资源涨12.34%，Camber Energy涨7.18%。		市场 国际
2020-01-06 17:33:50	 林洋能源：公司成为“南方电网公司2019年计量产品（电能表）第二批框架招标项目“中标人之一，共中3个包，分别为0.2S级三相多功能电能表、单相智能电能表和三相智能电能表，中标总金额约12,215.64万元。		公司 A股
2020-01-06 17:32:23	欧洲主要股指跌幅扩大，德国DAX指数跌幅扩大至2%，欧洲斯托克50指数、法国CAC40指数、西班牙IBEX35指数和意大利富时指数均跌超1%。		市场 国际
2020-01-06 17:31:07	【北上资金净流入43.55亿 亿纬锂能净买入3.33亿】北上资金今日净流入43.55亿。亿纬锂能净买入3.33亿，中兴通讯净买入2.50亿，贵州茅台净买入2.34亿，中国建筑净买入2.00亿。		焦点 A股
2020-01-06 17:30:54	英国12月服务业PMI终值 50，预期 49.1，初值 49。英国12月综合PMI终值 49.3，预期 48.5，初值 48.5。		市场 国际
2020-01-06 17:30:18	【湖北：直接使用餐厨垃圾喂猪最高罚5万】直接使用餐厨垃圾喂猪，将面临最高5万元的罚款。这是近日出台的《湖北省餐厨垃圾管理办法》划出的一条“红线”，该管理办法将于3月1日起施行。根据管理办法，在餐厨垃圾投放、收集、运输、处置过程中，不得实施下列行为：将餐厨垃圾与其他生活垃圾混合投放；将餐厨垃圾排入污水排水管道、雨水管道等市政公共设施以及河道、湖泊、水库等公共水域。（新华社）		行业
2020-01-06 17:29:51	【武汉一建筑工地发生坍塌事故致6人死亡5人受伤】据武汉市应急管理局消息，2020年1月5日下午15时30分左右，位于武汉市江夏区天子山大道1号的武汉巴登城生态休闲旅游开发项目一期工程发生一起较大建筑施工坍塌事故，造成11名作业人员被困。事故发生后，武汉市区两级迅速启动应急响应，全力进行搜救。截至1月6日下午15时，已完成对被困人员的搜救工作，事故造成6人死亡，5人受伤，受伤人员伤情均较为稳定。目前正在对事故现场进行全面排查清理。		其他
2020-01-06 17:29:29	 ST金贵：因股票质押已触发协议约定的违约条款，控股股东拟被动减持不超过公司总股本的3.19%。		公司
2020-01-06 17:28:07	上海国际能源交易中心：近日，国际形势复杂多变，影响市场运行的不确定性因素较多，请各有关单位做好风险防范工作，理性投资，维护市场平稳运行。		观点
2020-01-06 17:27:24	【海底捞跨界量化投资被热议，公司回应】近日，有知名财经博主在微博上爆料称，海底捞旗下一投资公司正在招兵买马，欲打造国内一流的量化投资平台。1月6日，海底捞相关负责人表示，“大家太热情了”，而提及公司成立量化投资平台的初衷及后续打算，该负责人表示，“要等做出点效果再看看。”（中新经纬）		公司
2020-01-06 17:26:21	【国铁集团董事长陆东福会见港铁公司董事局主席欧阳伯权】陆东福表示，国铁集团本着照顾香港同胞关切、实现互利共赢的原则，进一步细化研究内地与香港间高铁列车开行方案，积极稳妥推进票务系统融合，不断提升客运服务品质，使香港更好地融入全国高铁网。（人民铁道）		公司
2020-01-06 17:24:46	 【国泰君安：发行不超过80亿元公司债获证监会核准】国泰君安公告，公司面向合格投资者公开发行面值总额不超过80亿元的公司债券的申请已经中国证券监督管理委员会“证监许可〔2019〕2521号”文核准。		公司
2020-01-06 17:23:37	蔚来盘前涨幅扩大至15%，此前数据显示蔚来12月交付数破3000大关。		公司 焦点
2020-01-06 17:21:40	 金浦钛业：自即日起，公司金红石型及锐钛型钛白粉销售价格在原价基础上，对国内各类客户上调500元人民币/吨，对国际各类客户上调80美元/吨。		公司 A股
2020-01-06 17:18:35	蔚来盘前涨幅扩大至10%，12月份汽车交付量创新高。		公司
2020-01-06 17:18:10	【截至1月3日当周中国汽、柴油批发价格指数环比下跌】中国汽、柴油批发价格指数显示，截至上周（受元旦假期影响，取2019年12月30日、31日及2020年1月2日、3日均值），全国92#汽油平均批发价格为6920元/吨，较前一周下跌25元/吨，柴油（含低凝点）平均批发价格为6912元/吨，较前一周下跌13元/吨，汽、柴油总体价格水平环比下跌。（新华社）		行业 数据
2020-01-06 17:17:41	【神城A退：将在1月7日被深交所摘牌】神城A退6日晚间公告，公司股票已被深圳证券交易所决定终止上市，将在2020年1月7日被深圳证券交易所摘牌。公司股票终止上市后，将转入全国中小企业股份转让系统进行股份转让。		公司 焦点 A股
2020-01-06 17:16:10	 兔宝宝：拟以1亿元-2亿元回购股份，回购价格不超过8.5元/股。		公司 A股
2020-01-06 17:13:24	温氏股份公告，预计2019年盈利1,385,000万元-1,430,000万元，同比增长249.97%-261.35%。		公司 焦点 A股
2020-01-06 17:13:13	【抖音日活跃用户数已经突破4亿】1月6日，抖音发布《2019抖音数据报告》，报告披露了抖音最新的成绩单：截至2020年1月5日，抖音日活跃用户数已经突破4亿。		行业 数据
2020-01-06 17:11:06	吉利汽车控股有限公司12月汽车销量12.6683万辆，同比增长36%。		公司 焦点
2020-01-06 17:10:48	【辰安科技：控股股东拟出让公司18.68%股份 价格不低于40.68元/股】 辰安科技1月6日晚间公告，公司控股股东清控创投拟通过公开征集受让方的方式协议转让其持有的公司4345.96万股股份，占公司总股本的18.68%，转让价格不低于40.68元/股，估算较今日收盘价47.93元/股最高折价约15%。清控创投目前持股比例18.68%，本次公开征集转让的实施将可能导致公司控股股东和实际控制人发生变更。公开征集期为1月7日至2月10日。		公司 A股
2020-01-06 17:09:11	美股黄金股盘前拉升，哈莫尼黄金涨7.8%，金罗斯黄金涨近4%，金田涨4.43%。		市场 国际
2020-01-06 17:04:04	欧洲股市跌幅继续扩大，欧洲Stoxx 600指数跌1.3%，德国DAX指数跌1.9%，英国富时100指数跌1.1%，法国CAC 40指数跌1.3%，意大利富时MIB指数跌 1.6%，西班牙IBEX指数跌1.4%。		市场 国际
2020-01-06 17:01:54	 钱江生化：全资子公司海宁光耀热电有限公司建设天然气分布式能源项目，项目工程投资总额69,600万元。		公司 A股
2020-01-06 17:01:08	 蔚来盘前涨4.4%，数据显示，蔚来汽车12月份汽车交付量创新高，环比增长25.4%。		公司 焦点
2020-01-06 17:00:49	欧元区12月综合PMI终值 50.9，预期 50.6，初值 50.6。欧元区12月服务业PMI终值 52.8，预期 52.4，初值 52.4。		市场 国际
2020-01-06 17:00:35	【网红经济概念股继续走强 机构买入蓝色光标逾1亿元】网红经济概念股继续走强，盘后数据显示，蓝色光标连续三日数据中，两家机构买入1.67亿元；元隆雅图获三家机构买入3929万元，同时一家机构卖出994万元，机构净买入3929万元。		市场 A股
2020-01-06 17:00:06	 东南网架：签订杭州湾智慧谷二期项目EPC工程总承包合同，合同金额为2,757,241,563元，占2018年经审计营业收入的31.71%。		公司 A股
2020-01-06 16:57:23	碧桂园12月合约销售额123.6亿元人民币，同比增长1.88％。		公司
2020-01-06 16:57:12	 英镑兑美元GBP/USD短线上扬约20点，现报1.3102。		市场 国际
2020-01-06 16:57:03	 【李小加：股票通未来要升级、扩容、换代 】港交所行政总裁李小加表示，对于香港交易所而言，未来十年要继续办好四件事：三通（股票通、债券通、商品通）与和一拥（拥抱科技、跨越发展）。股票通方面，现货通上个十年已经基本实现，未来我们要做的是升级、扩容、换代，从现货通扩容到衍生产品通，从二级市场通扩容到一级市场通，让更多的产品来，让资本更高效、更安全地流入与流出。		观点
2020-01-06 16:56:39	 【华米科技将在CES上发布TWS 支持心率监测】华米科技8日将在美国CES上举办Amazfit全球新品发布会，推出Amazfit品牌首款TWS耳机。新品已经确认支持心率监测，或采用耳挂设计。此外，华米科技官方微博放出的海报中印有JBL品牌标识，似乎意味着华米科技将跟JBL展开合作。		公司 焦点
2020-01-06 16:56:08	德国12月服务业PMI终值 52.9，预期 52，初值 52。德国12月综合PMI终值 50.2，预期 49.5，初值 49.4。		市场 国际
2020-01-06 16:54:32	【农发种业连续涨停：产品不在农业转基因生物安全证书批准清单中】农发种业连续三个交易日涨停，公司1月6日晚发布风险提示性公告称，截至2020年1月6日，公司静态市盈率为128.01倍，高于同行业水平。公司股价短期波动幅度较大，特别提醒广大投资者，注意二级市场交易风险，理性投资。2019年12月30日，中国农业农村部公布了《2019年农业转基因生物安全证书批准清单》，公司产品不在该清单中，不涉及该热点事项。		公司 A股
2020-01-06 16:53:48	 【李小加：沪深港通开通5年以来外资持股达1.44万亿人民币】港交所行政总裁李小加表示，沪深港通开通5年以来，北向流入金额达到1.01万亿人民币，外资持股达1.44万亿人民币；债券通开通2年多以来，达成交易超过3.8万亿人民币。		观点
2020-01-06 16:53:23	 瑞康医药：合计持股6.0006%股东汇添富基金拟减持不超过2%。		公司
2020-01-06 16:52:35	 辰安科技：控股股东清控创投拟通过公开征集转让的方式协议转让公司18.68%股份，转让价格不低于40.68元/股。		公司 A股
2020-01-06 16:52:07	【鸿路钢构：2019年累计新签销售合同额约149.41亿元】鸿路钢构1月6日晚间公告，公司2019年1-12月份累计新签销售合同额约149.41亿元。其中工程订单为11.36亿元，材料订单为138.05亿元。		公司 A股
2020-01-06 16:50:28	法国12月服务业PMI终值 52.4，预期 52.4，初值 52.4。法国12月综合PMI终值 52，预期 52，初值 52。		市场 国际
2020-01-06 16:49:27	德国十年期国债收益率下跌至-0.31%，日内下跌2个基点，创三周最低水平。		市场 国际
2020-01-06 16:49:17	【天银机电：中标上海无线电设备研究所两项目】天银机电1月6日晚间公告，公司的全资子公司华清瑞达近期参与了中国航天科技集团有限公司上海无线电设备研究所项目的招标，并中标两项项目，分别为宽频带射频与激光半实物仿真系统和射频阵列及馈电设备。合计中标金额4770万元，占公司2018年军工业务收入的50.99%。		公司
2020-01-06 16:46:58	 熊猫互娱进入实际破产程序，第一次债权人会议定于3月19日召开。（21世纪经济报道）		公司
2020-01-06 16:46:03	【财政部积极指导各地吸引外资银行参与地方政府债券承销推动金融业高水平对外开放】截至目前，已有富邦华一银行（台资）加入宁波市、重庆市政府债券承销团，东亚银行（中国）（港资）加入天津市、广东省政府债券承销团，德意志银行（中国）（德资）加入青岛市政府债券承销团。		宏观
2020-01-06 16:45:32	意大利12月服务业PMI 51.1，预期 50.9，前值 50.4。意大利12月综合PMI 49.3，预期 49.7，前值 49.6。		市场 国际
2020-01-06 16:45:00	 中国广核：2019年本集团运营管理的核电机组总发电量约为1,901.91亿千瓦时，较去年同期增长14.08%。总上网电量约为1,789.7亿千瓦时，较去年同期增长13.96%。		公司
2020-01-06 16:44:23	【商务部：多措并举培育电商发展壮大】商务部6日消息，商务部多措并举培育电商发展壮大。扎实推进电子商务与快递物流协同发展，依托国家级电子商务示范基地积极整合社会服务资源、促进消费和扶贫、带动就业创业等。新增补了13家国家级电子商务示范基地，根据全部112家国家电子商务示范基地评估结果显示，基地实现电子商务交易额近4.42万亿元，入驻电商企业超过5.37万家，吸纳从业人员超过113万人，创建商标品牌超过2.54万个。		宏观
2020-01-06 16:41:31	【新希望：可转债中签号码出炉 共106.7万个】新希望1月6日晚披露可转债中签结果，中签号码共有106.70万个，每个中签号码只能认购10张“希望转债”。		公司
2020-01-06 16:40:05	 海能达：与深圳联通签订5G创新应用战略合作协议，在5G领域围绕移动警务+5G、公网对讲+5G、物联网+5G等进行深入合作。		公司
2020-01-06 16:38:28	【龙虎榜：种业股持续走强 机构卖出隆平高科、大北农】转基因概念股持续走强，今日隆平高科、大北农再次涨停，盘后数据显示，机构小幅抛售。其中，隆平高科遭两家机构卖出2.05亿元；连续三日数据显示，大北农遭一家机构卖出1096万元。		市场 A股
2020-01-06 16:37:28	 【蘑菇街：2019年直播带货增长率超100% 今年构建代播服务商体系】蘑菇街2019年销售榜显示女性强劲购买力，且直播成重要流量入口。数据显示，通过直播带货，平台羽绒服销售额同比增长198%，家纺增长270%，休闲零食增长187%，小家电增长156%。基于此，2020年，蘑菇街将搭建代播服务商体系，即由指定的第三方机构/直播运营团队提供直播运营服务。		公司
2020-01-06 16:37:13	【全球股市持续下挫】欧洲Stoxx 600指数跌1%，周期类股跌幅居前，德国DAX指数跌1.8%，英国富时100指数跌0.9%，法国CAC 40指数跌1.2%；标普500指数跌0.5%，道指期货跌0.7%，纳指期货跌0.76%；印度Nifty 50指数跌1.8%，跌破12000点，为2019年12月12日来首次。		市场 国际
2020-01-06 16:32:00	 华谊集团：预计2019年净利润将减少115,710万元到125,710万元，同比减少64.03%到69.56%；预计扣非净利润同比减77.33%到83.29%。		公司
2020-01-06 16:31:45	在岸人民币兑美元北京时间16:30官方收报6.9745，较上一交易日官方收盘价跌29点，较上日夜盘收盘跌95点。		市场
2020-01-06 16:30:38	潍柴动力大跌近8%，两机构席位卖出逾1亿元，深股通买入2.59亿元并卖出1.15亿元，两机构买入8521万元。		公司
2020-01-06 16:29:56	妙可蓝多：公司股东以每股14元的价格向内蒙蒙牛转让公司5%股份，转让总价款为286,549,942元，与此同时内蒙蒙牛作为战略投资者增资入股公司全资子公司吉林科技。		公司 A股
2020-01-06 16:29:03	受美国和伊朗关系紧张影响，沙特债券收益率走高，长期债券受到的影响更加明显，其中沙特阿美二十年期债券和沙特二十年期国债自12月31日以来上涨10个基点。		市场 国际
2020-01-06 16:28:50	【高能环境：参股公司IPO申请获得证监会核准】高能环境1月6日晚公告，近日，公司全资子公司深圳市鑫卓泰收到玉禾田通知，玉禾田A股首次公开发行股票申请于2019年12月27日获得证监会《关于核准玉禾田环境发展集团股份有限公司首次公开发行股票的批复》。截至公告日，公司通过深圳市鑫卓泰间接持有玉禾田2000万股股份，占其发行前总股本的19.27%。		公司
2020-01-06 16:28:30	【中兴通讯助力天津联通打通5G SA外场First call】近日，中兴通讯助力中国联通天津分公司在天津5G SA大区外场打通了基于5G智能手机终端的First call，并完成微信语音通话、在线视频、网页浏览等多元业务验证，为中国联通5G外场规模商用部署奠定基础，推动5G网络技术成熟。		公司
