datetime	content	title	channels
2020-02-07 20:00:37	【元宵节消费大数据：汤圆原料成交额增3倍】来自京东平台消费数据显示，人们“宅”在家里做汤圆的意愿强烈，汤圆原料成交额增3倍。受疫情影响，今年线上汤圆的下单销量增长非常明显。从腊月二十四-正月十三（同比去年春节同期），经典口味中，黑芝麻汤圆线上下单销量是去年同期的2.3倍，花生、豆沙馅汤圆线上下单销量超过去年同期的2倍。除了买汤圆，今年还有很多消费者选择自己在家做汤圆。糯米粉、白糖、各种馅料的线上成交额超过去年的3.3倍，下单销量最高的馅料是红豆馅、黑芝麻馅和玫瑰酱。（上观）		行业
2020-02-07 19:57:59	【武汉市人社局为李文亮医生做出工伤认定决定】获知武汉市中心医院李文亮医生因感染新型冠状病毒肺炎经全力抢救无效不幸去世的消息后，武汉市人社部门按疫情防控期间工作规定迅速启动了工伤认定和工伤待遇支付程序。2月7日，经武汉市中心医院申请，根据相关条例及通知，武汉市人社局作出武人社工险决字（2020）第010001号《认定工伤决定书》，认定李文亮作为医护人员在抗击新型冠状病毒感染肺炎疫情工作中不幸感染并经抢救无效去世，属于《工伤保险条例》第十四条第（一）项规定的“在工作时间和工作场所内，因工作原因受到事故伤害的”情形，认定为工伤。（湖北之声）		其他 疫情
2020-02-07 19:57:00	深圳所有小区实行封闭管理，确诊病例楼将14天“硬隔离”。（见圳）		焦点 疫情
2020-02-07 19:54:44	【三连板鹏博士：云办公业务及在线教育业务占公司整体经营比重较小】鹏博士连续3日涨停，公司2月7日晚公告，公司云办公业务2018年营业收入占公司整体营业收入的0.38%，在线教育业务2018年营业收入占公司整体营业收入的0.56%，上述两项业务2019年所占比重变化不大，所占公司整体经营比重较小，对公司经营业绩影响较小，对请投资者注意投资风险。		公司 A股
2020-02-07 19:54:23	广东省教育厅：各级各类学校2月底前不开学。（南方Plus）		其他 疫情
2020-02-07 19:53:53	【1月中国快递发展指数为172.1，同比上升9.5%】国家邮政局消息，经测算，2020年1月中国快递发展指数为172.1，同比上升9.5%，表现出较好的发展韧性。服务质量指数为227.3，同比上升58.9%。发展能力指数为157.5，与上年同期基本持平。发展规模指数与发展趋势指数分别为169.7和57.8，同比下降12.0%和19.1%。受春节和新型冠状病毒肺炎疫情影响，快递业增速略有放缓。		行业
2020-02-07 19:53:31	潘功胜：央行和银保监会正在就存量资管业务整改会否延长过渡期的问题做技术上的评估。		央行
2020-02-07 19:51:20	【宝信软件：预计短期内公司 IDC 业务业绩不会有明显增长】宝信软件发布风险提示公告，宝之云 IDC 数据中心在2019年已售磬，无新增数据中心资源待售；没有富余能耗指标，宝之云 IDC 短期内无法再面向客户提供更多数据中心资源。预计短期内公司 IDC 业务的收入、利润不会有明显增长。		公司 A股
2020-02-07 19:49:55	【全国超20人故意隐瞒致人感染被立案】据公安部刑侦局，近日，全国各地陆续出现新型冠状病毒感染的肺炎患者故意隐瞒病例情况，目前已有超20名患者因故意隐瞒病例，致多名人员感染和隔离。各地公安机关以涉嫌危险方法危害公共安全罪对这20余名患者分别立案侦查。（人民日报）		疫情
2020-02-07 19:49:35	【暴风集团：合作方洽谈事项尚未有明确结果，主要业务仍然处于停顿状态】暴风集团公告，因拖欠合作方机房服务器托管费用，合作方已终止提供服务，导致公司网站和手机客户端不能正常提供服务。公司正在积极与其他合作方洽谈，截至公告披露日，合作事项尚未有明确结果。公司的主要业务仍然处于停顿状态，经营发展受到严重制约，面临无业务收入来源的风险。		公司 A股
2020-02-07 19:47:10	【中城协：全国地铁客流春节期间屡创历史新低，下降近九成】中国城市轨道交通协会发布消息称，受新型冠状病毒肺炎疫情影响，中国内地春节期间地铁客流屡创历史新低。截至2020年2月7日13时，中国内地开通城市轨道交通线路运营40城中，有8个暂停运营。初一至初十，地铁客流前10名城市客流仅为2019年同期的13%，下降高达87%，其中南京、重庆和西安下降幅度最大，接近九成。（中国经营网）		宏观 疫情
2020-02-07 19:46:10	【昆仑万维：控股股东、实控人及高管拟合计减持公司股份不超过3.89%】昆仑万维公告，公司控股股东、实际控制人周亚辉计划减持公司股份不超过3378万股，不超过公司总股本的3%；公司股东、董事、总经理王立伟计划减持公司股份不超过0.89%。		公司 A股
2020-02-07 19:45:58	【全通教育：不涉及公司直接面向学生提供在线课程辅导培训的服务】全通教育公告，公司主要业务包括K12校园信息化及信息服务、教师继续教育服务等。其中K12校园信息化及信息服务主要提供校园信息化的工具产品及服务，但不涉及公司直接面向学生提供在线课程辅导培训的服务；教师继续教育服务包括通过线上或面授等方式为K12教师提供后期继续教育服务，主要为辅助教师的工具性产品及服务,其中2019年线上培训方式收入规模及占教师继续教育收入比重有所下滑。		公司 A股
2020-02-07 19:45:02	今天《新闻联播》的主要内容：1、习近平同美国总统通电话；2、习近平同沙特国王通电话；3、习近平同哥伦比亚总统就两国建交40周年互致贺电；4、韩正同新加坡副总理通电话；5、国务院联防联控机制印发《关于进一步强化责任落实 做好防治工作的通知》；6、国务院联防联控机制新闻发布会：防疫救治有力推进 金融财税强化支持；7、同舟共济 各地积极支援湖北；8、众志成城保供应 企业在行动；9、人民日报评论员文章：让基层干部把更多精力投入到疫情防控第一线；10、湖北武汉：雷神山医院开展验收并逐步移交；11、【新闻特写】陈红：军旅生涯的最后一战；12、国家监委派调查组赴武汉就涉及李文亮医生有关问题作全面调查；13、各地多措并举保生产；14、央视快评：为实现今年经济社会发展目标任务而努力；15、国际锐评：中国经济长期向好发展的趋势不会改变；16、外国政要积极评价和支持中国抗击新型冠状病毒肺炎疫情；17、国际社会为中国抗击疫情加油；18、多国人士：中国经济增长势头不会停止。		宏观
2020-02-07 19:42:32	【东旭光电：鉴于疫情期特殊情况 暂停发行股份购买资产的评估、审计等相关工作】东旭光电公告，此前，公司拟通过发行股份的方式购买控股股东东旭集团有限公司持有的公司正在使用的与主营业务光电显示材料及其装备相关的专利资产。鉴于新型冠状病毒感染肺炎疫情期特殊情况，公司积极响应号召做好防控工作，暂停了本次发行股份购买资产的评估、审计等相关工作，公司将持续关注疫情的发展，适时继续推进相关工作。		公司 A股
2020-02-07 19:40:56	【三圣股份：公司与吉利德科学无直接业务关系】三圣股份公告，经核实，公司与吉利德科学无直接业务关系；近期媒体报道，最新研究显示体外细胞实验中，达芦那韦可对新型冠状病毒（2019-nCoV）产生抑制作用，公司之子公司春瑞医化从事医药中间体生产，其中K13产品是达芦那韦的中间体，为春瑞医化十多个中间体产品之一，其所占收入总体比重不高。		公司
2020-02-07 19:38:30	【浙江：县市区至少打开一个已关闭高速收费站，保障物资运输】从浙江省新型冠状病毒感染的肺炎疫情防控工作新闻发布会上获悉，浙江明确要求各市、县不得对高速公路、国省干线实施硬隔离封道，已封道的要尽快恢复通行，农村公路也不得采取堆填、挖断等硬隔离方式阻断，确保路网有序畅通。省交通运输厅副厅长王寅中在会上表示，交运厅已组织督查组对路网通行情况进行督查，至6日，全省原有的8处国、省道硬隔离封道已全部拆除。（澎湃）		宏观 疫情
2020-02-07 19:36:37	国务院国有企业改革领导小组办公室印发《“双百企业” 推行经理层成员任期制和契约化管理操作指引》和《“双百企业”推行职业经理人制度操作指引》。		宏观 焦点
2020-02-07 19:31:15	【北京：1月、2月社保未按时缴费可延至三月底】2月7日，北京市社会保险基金管理中心、市医疗保险事务管理中心联合发布《关于发布参保单位（个人）延长社会保险缴费具体办法的通告》，对于参保单位，因疫情影响未能按时成功缴纳2020年1月和2月社会保险费的参保单位，在延长缴费期间，参保单位的1月、2月社会保险费继续按照正常流程缴费，凡未能按时缴费的参保单位，均可延长至3月底缴费。		宏观 疫情
2020-02-07 19:30:40	盘龙药业：获得商洛市健康委员会颁发的《卫生许可证（临时）》，公司获得液体消毒剂（净化）（限75%单方乙醇消毒液）的生产资质。		公司 A股
2020-02-07 19:30:15	【方正证券颜色：央行维护市场稳定 2月底前或有降准】方正证券首席经济学家颜色认为，目前决策层还在紧密研究阶段，相信后续还会陆续出台一系列政策，央行近期加大流动性支持，并非只是实际投放5000亿那么简单。（一财）		观点
2020-02-07 19:29:55	【国家市场监管总局：口罩制假售假顶格处罚，哄抬物价从重处罚】国家市场监管总局2月6日发布意见指出，涉及疫情防控的违法行为，考虑其特殊危害性，从重处罚。对野生动物及其制品非法交易、口罩等防护用品制假售假等违法行为，在依法可以选择的处罚种类和处罚幅度内顶格处罚。对哄抬防护用品及制作原材料和基本民生商品价格等违法行为，在依法可以选择的处罚种类和处罚幅度内，适用较重、较多的处罚种类或者较高的处罚幅度进行处罚，其中罚款的数额应当在从最低限到最高限这一幅度中较高的30%部分。涉嫌犯罪的，必须坚决移送司法机关依法追究刑事责任。（人民日报）		行业 疫情
2020-02-07 19:29:35	【因虫害严重，大北农转基因玉米品种权有望加快审批】大北农发布投资者关系活动记录表称，公司转基因玉米已获批转基因生物安全证书，待获取品种权相关证书后，可正式推广。如果今年草地贪夜蛾危害程度较深，品种权相关证书有望加快审批。		公司 A股
2020-02-07 19:27:48	【圣农发展：1月销售鸡肉收入7.41亿元，同比下降24.01%】圣农发展公告，2020年1月销售鸡肉5.20万吨，实现销售收入7.41亿元，同比变动分别为-29.69%、-24.01%，环比变动分别为-33.02%、-29.33%。与2019年2月春节假期相比，2020年春节假期提前至1月份，开工时间较去年1月更少，导致今年1月产量同比有所下降。2020年2月公司按正常的生产计划开工，预计2020年2月公司肉鸡产量同比将有较大幅度的提升，但受新型冠状病毒肺炎疫情的影响，公司完成既定生产计划可能有小幅影响。		公司 A股
2020-02-07 19:26:23	中国人民银行营业管理部（北京）：引导辖区内银行将信贷资源向单户授信1000万以下的中小微企业倾斜，在2019年普惠型小微企业贷款快速增长的基础上，努力确保2020年普惠型小微贷款增速高于各项贷款增速。其中，国有大型银行的普惠型小微贷款增速不低于 20%，充分发挥引领示范作用。引导辖区内金融机构加快和扩大LPR定价基准的运用，推动 2020年全市普惠型小微企业贷款综合融资成本较2019年再下降0.5个百分点。		央行
2020-02-07 19:25:48	eBay（EBAY.O）盘前跌6.3%，此前洲际交易所表示放弃收购eBay。		公司 A股
2020-02-07 19:24:28	【金花股份：利巴韦林含片产品的销售对公司业绩未产生重大影响】金花股份公告，公司主营业务为医药制造及销售，主要产品为金天格等系列骨科产品，2019年前三季度金天格系列产品销售收入为38,161.30万元，占该期公司营业收入的比例为70%；2019年前三季度利巴韦林含片产品实现销售收入9.27万元，占该期公司营业收入的比例为0.02%，当前该产品的销售对公司业绩未产生重大影响。		公司 A股
2020-02-07 19:21:30	【交易所市场首只战疫专项债在深交所完成发行簿记】据中国证券网，广西建工集团有限公司在深交所非公开发行战疫专项公司债券，本期债券系交易所市场首只完成发行簿记的战疫专项债。		市场
2020-02-07 19:16:00	【教育部：未经学校批准不准返校】2月7日，教育部召开全国教育系统应对新型冠状病毒感染肺炎疫情防控工作视频会议。指出严格管控学校校门，未经学校批准学生一律不准返校，校外无关人员一律不准进校门，师生进入校门一律核验身份和检测体温，对发烧咳嗽者一律实行医学隔离观察，不服从管理者一律严肃处理。学生公寓封闭管理。（人民日报）		其他 疫情
2020-02-07 19:15:32	【太极股份：大数据、云服务协助疫情管控】自1月23日，太极股份利用国家“互联网+监管”平台这一总枢纽，对中国疾控中心、铁路总公司、民航总局、交通部等相关单位的疫情数据进行采集、汇总、整理，并进一步做疫情溯源和传播趋势的分析，为中央疫情工作小组提供疫情态势研判、疫情防控部署等大数据决策支撑服务。同时，太极股份依托“云+数+应用”一体化服务模式，充分发挥稳定、可持续的云服务及运营能力，积极参与到疫情防控中。		公司 A股
2020-02-07 19:15:14	【长虹：全球采购500万个口罩 100万个口罩正送荆州驰援】2月7日，长虹控股从海外采购的第二批紧缺医疗物资，已从印尼空运到达四川，包括200万个口罩及防护服、电子测温计等。其中，100万个口罩等紧缺物资已从绵阳出发，将以最快速度送往湖北荆州。此外，长虹从西班牙、德、法国等国家和地区采购的300万个口罩等物资正在途中，也将用于防疫一线。		公司
2020-02-07 19:14:41	国务院联防联控机制印发《关于进一步强化责任落实 做好防治工作的通知》。（央视）		宏观 疫情
2020-02-07 19:07:10	美、布两油短线小幅下挫0.2美元/桶，WTI原油跌幅0.86%，报50.54美元/桶，布伦特原油跌0.67%，报54.56美元/桶。		市场 国际
2020-02-07 19:01:45	【茂业商业：控股股东所持2.9亿股公司股份解除质押】茂业商业晚间公告，公司接控股股东茂业商厦通知，茂业商厦当日将其原质押给广州证券的茂业商业限售股2.9亿股办理了解除质押登记手续。公司称，茂业商厦目前暂无将本次解除质押的股份用于后续质押的计划。茂业商厦直接持有公司股份14.01亿股，占公司总股份比例为80.9%。本次解押后，茂业商厦持有公司股份累计质押数量为3.58亿股，占其所持有公司股份总额的25.58%，占公司总股本的20.69%。		公司 A股
2020-02-07 19:01:02	【贵州百灵：捐赠价值约500万元物资 抗击肺炎疫情】贵州百灵2月7日晚公告，公司拟向贵州省安顺市应对新型冠状病毒感染的肺炎疫情防控领导小组办公室捐赠10万只韩国产KF94口罩、75%消毒酒精50吨、1000件防护服、2000副护目镜、8000瓶免洗手消毒液等物资，总计价值约500万元，该批物资将用于支持安顺市抗击肺炎疫情，相关物资将根据采购、物流、一线抗疫需求等情况由公司控股子公司安顺市大健康医药销售有限公司陆续交付。		公司 A股
2020-02-07 19:00:38	【龙蟒佰利：捐赠500万元助力新型冠状病毒肺炎疫情防控阻击战】龙蟒佰利2月7日晚公告，自新型冠状病毒肺炎疫情发生以来，公司一直高度关注疫情发展，投身疫情防控工作。公司及子公司拟合计对外捐赠500万元，助力新型冠状病毒肺炎疫情防控阻击战。		公司 A股
2020-02-07 18:59:18	【权威回应：瑞德西韦临床试验结果仍需等待】瑞德西韦用于治疗新型冠状病毒肺炎的临床试验已于近日启动，随后瑞德西韦在临床试验中立即显效的“谣言”传遍网络。2月7日，瑞德西韦临床试验项目组通过本报回应，瑞德西韦针对新型冠状病毒感染的III期临床试验由两部分组成，分别评价其在“住院轻-中度肺炎患者”和“住院重症患者”中的疗效与安全性，临床试验将持续观察随访28天。“项目有严格的入排标准，正在争分夺秒推进，根据目前进展，顺利的话预计两个月能完成患者入组，整个临床研究结束需要更长时间”。（健康报）		疫情
2020-02-07 18:58:40	【海兰信：拟以3.4亿元购买欧特海洋100%股权】海兰信公告，公司与言盛投资、深蓝投资签订附生效条件的《股权转让协议》，上市公司拟支付现金购买欧特海洋100%股权。本次交易欧特海洋100%股权的评估值为3.4亿元，经交易各方协商确定的交易价格为3.4亿元。购买资产交易对方按其各自持有欧特海洋的股权比例取得现金对价。		公司 A股
2020-02-07 18:58:29	【IMF呼吁中东产油国加速改革，否则15年内或耗尽现有财富】国际货币基金组织（IMF）2月6日发布报告，呼吁中东产油国优化财政政策，加速推进经济改革，否则现有的财富可能在15年内耗尽。IMF报告主要针对海湾合作委员会六国（沙特阿拉伯、阿拉伯联合酋长国、阿曼、巴林、卡塔尔、科威特），原油总产量占全球产量的五分之一，现掌握约2万亿美元财富。（新华社）		市场 国际
2020-02-07 18:57:22	法国财长勒梅尔：欧盟经济增长前景较数月前更差。需要寻求一切选项以刺激欧元区经济增长。		观点 国际
2020-02-07 18:57:13	美国股指期货下跌，道指期货跌0.46%，纳指期货跌0.51%，标普500指数期货跌0.42%。		市场 国际
2020-02-07 18:56:57	MSCI新兴市场货币指数跌幅扩大至逾0.5%，势创2019年8月29日以来最大单日跌幅。		市场 国际
2020-02-07 18:54:55	【冬季果蔬因疫情滞销，海南紧急补贴：采购万吨以上奖励50万】针对农产品难卖，中国冬季“菜篮子”海南省2月6日出台《2020年海南冬季瓜果菜采购应急补贴及奖励方案》。《方案》提出，2020年2月6日至2月29日期间，按贫困户及带贫合作社优先的原则，对采购总量达到一定数量的采购商给予一次性资金奖励。其中：采购量在0.5万吨-0.8万吨（含0.8万吨）的，奖励20万元；采购量在0.8万吨-1万吨（含1万吨）的，奖励30万元；采购量在1万吨以上的，奖励50万元。所需奖励资金由省级财政承担。除此之外，为降低运销成本，采购商在琼收购冬季瓜果菜按销往目的地里程给予运费补贴。对销往目的地距离1000公里以内者，补贴标准为0.18元/公里/吨；1000公里-2000公里补贴标准为0.20元/公里/吨；2000公里以上补贴标准为0.22元/公里/吨。（澎湃新闻）		宏观 疫情
2020-02-07 18:52:55	吉利德科学（GILD.O）盘前涨2%，此前抗病毒药物瑞德西韦临床试验已在武汉金银潭医院启动。		公司 国际
2020-02-07 18:52:11	【奥联电子：控股股东等转让19.375%公司股份】奥联电子公告，控股股东及实际控制人刘军胜及持股 5%以上股东刘爱群于与瑞盈资产签署《股份转让协议》，约定瑞盈资产拟通过协议转让方式受让刘军胜、刘爱群持有的奥联电子合计3100万股股份（占上市公司总股本的19.375%），股份转让价款为4.45亿元。其中，刘军胜转让2900万股股份（占上市公司总股本的18.125%），刘爱群转让200股股份（占上市公司总股本的 1.25%）。		公司 A股
2020-02-07 18:51:53	【瑞银资管、淡水泉等备案新私募基金】根据中国证券投资基金业协会信息，2月5日，瑞银资管在协会备案瑞银中国瑞享债券策略六号私募证券投资基金，这是瑞银资管在境内备案的第10只私募基金。瑞银资管目前备案私募基金数量位居21家外资证券私募管理人之首。除瑞银资管之外，春节以来，淡水泉、相聚资本、宁均投资、明汯投资等知名证券投资也分别备案了新基金。（中证网）		公司
2020-02-07 18:50:47	【李文亮医生妻子付雪洁发表声明：不接受任何个人捐款，网上流传的求助信息均为不实信息】2月7日，李文亮医生的妻子付雪洁在社交平台发布声明称：不接受任何人捐款，网上流传的关于她本人的求助信息均为不实信息。声明全文如下： 本人付雪洁，是李文亮医生的妻子，本人声明我们不接受任何个人捐款。网上流传的本人求助信息均为不实信息。 感谢社会各界对李文亮医生及对我们家人的关怀！(环球时报)		疫情
2020-02-07 18:48:40	百傲化学：持股29%的大股东三鑫投资拟减持不超过2%。		公司 A股
2020-02-07 18:48:16	【钟南山谈中药治疗：对轻症病人在改善症状方面有帮助】2月7日下午，钟南山院士在参加广东省卫生健康委员召开的会议。他表示，现在中药也在做一些基础的临床实验，希望中药能够在预防或者早期病人起作用。对于中药，我们不指望它有很强的抗病毒作用，但是对轻症病人在改善症状方面有帮助。（南方+）		疫情
2020-02-07 18:47:38	裕同科技：控股股东吴兰兰拟减持不超过2%。		公司 A股
2020-02-07 18:47:14	星湖科技：近年来公司产品利巴韦林原料药占公司营业收入的比例极小，此次疫情该产品对公司未来整体经营业绩影响极小。		公司 A股
2020-02-07 18:46:43	【广东：受疫情影响致经营困难企业可缓缴住房公积金】据南方网，记者从广东省住房和城乡建设厅获悉，现已印发《关于做好疫情防控期间住房公积金服务保障工作的通知》（下称《通知》），明确疫情期间未能按时缴存公积金业务的单位和个人可在疫情解除后3个月内补缴，受严重影响的企业缓缴住房公积金等。		宏观 疫情
2020-02-07 18:44:59	贵州7日最新通报：新增4例新型冠状病毒感染的肺炎确诊病例，累计确诊81例。（央视新闻）		疫情
2020-02-07 18:44:38	【网联：减免今年底前湖北地区收单机构结算付款业务服务费】记者从网联获悉，网联针对湖北地区商户，减免各收单机构结算付款业务的网络服务费至2020年12月31日；疫情防控期间，针对全国非盈利性医疗机构、慈善机构的条码收款及结算付款业务，免收收单机构相关交易的网络服务费，为抗击疫情提供金融支持。网联表示，各商业银行及收单机构也在积极研究金融业务手续费优惠减免措施，将进一步联动行业各方实施金融业务手续费优惠举措，加大疫情防控工作金融支持力度。（中证网）		宏观 疫情
2020-02-07 18:42:04	【富士康：2月10日全面复工存疑，多地招工时间待定】通过致电深圳、郑州、太原等富士康厂区了解到，目前各大厂区已经停止招工，复产时间暂定于2月10日，但部分区域具体复工情况或还将存变数。（21世纪经济报道）		公司
2020-02-07 18:39:39	【中国顺客隆：预期年度股东应占亏损介乎1500万元至2500万元】中国顺客隆在港交所公告称，预计于截至2019年12月31日止年度期间取得公司拥有人应占亏损介乎人民币1500万元至2500万元，2018财年溢利约1140万元。		公司
2020-02-07 18:39:22	【哈尔滨市夜市全部关闭 市场摊区不戴口罩禁入】2月7日，黑龙江哈尔滨市城管局对全市四个主城区的市场摊区贯彻执行哈尔滨市防疫指挥部第6号公告的情况进行检查，同时哈尔滨市城管局摊区办进一步强化对市场摊区管理部署。即日起，普通市民到市场摊区买菜须戴口罩进入摊区，夜市摊区将全部关闭；全市摊区禁止除果蔬、肉蛋奶、主副食品外的其他商品食品经营销售。（央视新闻）		疫情
2020-02-07 18:37:25	部分微博网友反馈，今日14:50-15:00期间，部分投资者在支付宝、蚂蚁财富相关渠道申赎基金系统故障。截止目前，支付宝相关暂无公告。		公司
2020-02-07 18:35:50	俄罗斯央行：接下来的其中一次会议有可能会进一步降息。社会支出不会对通胀产生大幅影响。		央行 国际
2020-02-07 18:35:21	【摩根大通朱海斌：未来十天至关重要】摩根大通中国首席经济学家朱海斌表示，如期开市是一个正确决定，本次疫情对中国经济带来的是一个短期‘V型’震荡。未来的十天至关重要，有两个重要变量需要关注——首先是2月10日以后企业恢复生产的速度，二是疫情蔓延的程度，确诊人数的拐点何时出现。（一财）		观点 A股 疫情
2020-02-07 18:34:39	俄罗斯央行：预计2020年油价将为55美元/桶，与此前预期持平。预计2020年年底CPI为3.5-4%，与此前预期一致。预计2020年GDP增速将为1.5%-2%，与此前预期持平。		央行 国际
2020-02-07 18:34:12	上海于今日起依旅行社申请开展暂退部分旅游服务质量保证金工作。此次暂退范围共涉及上海旅行社1782家，预计减负约5.76亿。（一财）		宏观 行业
2020-02-07 18:33:52	【江苏建行推惠企惠民举措：对小微企业贷款利率下降0.5个点】2月7日，从中国建设银行江苏省分行获悉，为打赢疫情防控阻击战，建行江苏省分行结合江苏实际，推出了一系列措施举措，全力支持江苏省疫情防控。该措辞举措共涉及8个方面，包括：减免相关防疫汇款手续费；加强融资服务保障；加大对小微企业扶持力度；做好疫情防控个人金融服务；为省内一线医护人员提供免费人身保险；加强营业场所安全保障；增加自助及线上渠道服务；开展防疫宣传及线上问诊。在加大小微企业扶持力度方面，对生产疫情防控物资及农产品稳产保供的小微企业，提供专属融资产品；对小微企业、个体工商户贷款利率，执行在原有利率基础上下降0.5个百分点的优惠利率。（澎湃新闻）		宏观 疫情
2020-02-07 18:31:52	俄罗斯央行公布利率决定后，美元兑俄罗斯卢布USD/RUB短线上涨，日内涨幅扩大至0.9%，报63.90，		市场 国际
2020-02-07 18:31:02	【五连板世纪天鸿：在线教育业务尚未对公司业绩产生重大影响】连续五日涨停的世纪天鸿公告，公司的主营业务为纸质图书的策划、设计、制作与发行，为中小学师生提供教育与考试解决方案。公司一直在积极探索和实践基于纸质图书内容的互联网应用，并着力于在线教育产品的研发与推广，现有的在线业务以在线学习、组卷测评、智能作业批阅、数字内容为主的APP、资源网站和在线平台等为主。截至目前，公司在线教育业务尚未对公司业绩产生重大影响。		公司 A股
2020-02-07 18:30:32	俄罗斯央行降息25个基点至6.00%，符合市场预期。		央行 国际
2020-02-07 18:30:22	【阳普医疗：新型冠状病毒的检测试剂盒已经完成设计，预计2月中旬前可进入临床验证】阳普医疗公告，阳普医疗研发的新型冠状病毒检测试剂盒适用于杭州子公司康代思锐生物科技公司自主研发的Q-velox平台，该检测系统独立、封闭、全自动、体积小，能够快速为基层医疗机构提供标准化的检测和诊断能力。目前，新型冠状病毒的检测试剂盒已经完成设计，预计2月中旬前可进入临床验证。湖南阳普医用外科口罩的医疗器械生产许可证及另一款医用防护口罩应急注册工作仍在进行中，存在不确定性。敬请投资者给予关注并注意投资风险。		公司 A股
2020-02-07 18:29:37	【钟南山建议医护人员轮休 提醒医护人员规范防护】7日下午，钟南山院士在接受采访时提醒，医护人员要进行规范的防护，“在这点上我们有教训，由于没有很规范的防护医务人员病倒，而这造成了很多工作的被动”，另外建议各地医护人员应该有一个轮休的制度，“因为过度疲劳更容易被感染”。（人民日报）		疫情
2020-02-07 18:28:49	【工商银行：执行董事、副行长胡浩辞任】工商银行公告，执行董事、副行长胡浩先生因工作变动，于2020年2月7日向本行董事会提交辞呈，辞去本行执行董事，董事会社会责任与消费者权益保护委员会、风险管理委员会、关联交易控制委员会和美国区域机构风险委员会委员，副行长职务。经胡浩先生确认，其与本行董事会无不同意见，亦无任何与其辞任有关的事项需要通知本行股东及债权人。		公司
2020-02-07 18:27:46	南方传媒：公司开发的粤教翔云数字教材应用平台主要为广东省内（深圳除外）义务教育阶段师生提供各版本数字教材及相关配套教育资源，无视频、音频的实时交互功能，无教师直播授课功能。		公司 A股
2020-02-07 18:26:30	【三花控股集团捐赠1000万元用于疫情防控工作】2月5日，三花控股集团捐赠1000万元用于疫情急救、物资筹集、扶危济困、公益援助等，积极参与全社会的疫情防控工作，为抗击疫情贡献三花力量。		公司 A股
2020-02-07 18:25:58	【全国铁路累计有416趟旅客列车下交发热旅客502人】记者从中国国家铁路集团有限公司获悉，截至2月6日18时，全国铁路累计有416趟旅客列车下交发热旅客502人。各地铁路部门加强运输保障，全力确保防控物资运输。截至6日18时，全国铁路累计装运疫情防控物资3254批、123086件、35610.45吨。其中防疫物资2547批、114864件、4659.15吨；生活物资707批、8222件、30951.3吨。（新华视点）		疫情
2020-02-07 18:25:34	【国家药监局部署加快医用防护服注册审批和生产许可工作】国家药监局明确支持和鼓励医用防护服生产企业扩大产能，对医用防护服生产企业新增生产场地的，按照医疗器械注册和生产规章制度，快速办理。支持和鼓励其他生产企业转产医用防护服，对生产出口符合美国、欧盟、日本等国家（地区）相关标准的防护服企业和有一定生产能力的工业防护服生产企业，通过完善生产条件，健全相应生产质量管理体系，其产品能够符合《医用一次性防护服技术要求》（GB19082-2009），也按相应注册和生产规章制度，加快办理。		宏观 疫情
2020-02-07 18:24:49	【本周沪市主板新增3单IPO 科创板新增1单】据上交所2月7日披露，春节后第一个交易周（2020年2月3日至7日），沪市主板市场有3单新增IPO，筹资额45亿元；科创板市场有1单新增IPO，筹资额6亿元。另外，沪市主板本周有36单再融资，筹资额12亿元，有75单公司债发行，共筹资666亿元。		A股
2020-02-07 18:24:30	【浙江口罩管理10条意见：公职人员一般不得佩戴N95医用防护口罩】浙江省新型冠状病毒感染的肺炎疫情防控工作领导小组办公室发布关于加强口罩统筹管理的指导意见。意见指出，在公共场所实施佩戴口罩的控制措施，科学指导不同场所、不同人群选择合适口罩类型，不过度防护，实现有限资源精准投放。严禁公职人员私自占用全省统一调配的医用口罩。除特殊岗位防护需要外，公职人员一般不得佩戴N95医用防护口罩。（浙江新闻）		宏观 疫情
2020-02-07 18:23:57	【长飞光纤菲律宾子公司捐赠的医疗物资抵达医院】2月6日，长飞光纤位于菲律宾的子公司所捐赠的医疗物资运抵华中科技大学同济医学院附属协和医院。同时，长飞菲律宾公司积极建议并协助菲律宾中资企业抗击疫情，将在当地紧急采购的530箱医疗物资通过湖北省慈善总会全数定向捐赠华中科技大学同济医学院附属协和医院，以缓解一线医疗物资极度紧缺的现状。		公司 A股
2020-02-07 18:23:25	【富森美：免收自营商场/市场商户1个月租金及服务费】富森美公告，为共同应对疫情，扶持商户经营和发展，公司决定免收富森美各自营商场/市场商户2020年2月1日至2月29日的商铺租金及服务费（即免租1个月）。本次免租涉及公司2020年营业收入（租金及服务费总金额）约1亿元-1.15亿元；预计本次免租涉及的租金及服务费总金额对公司2020年净利润的影响约0.75亿元–0.85亿元，占2018年净利润的10.20%-11.56%。		公司 A股
2020-02-07 18:22:54	【天津：北辰警方打掉一售假窝点 查获假冒口罩14965个】疫情防控工作开展以来，本市公安机关持续加大对涉疫情违法犯罪的打击力度。日前，公安北辰分局会同区市场监管局打掉一生产销售假冒口罩窝点，抓获犯罪嫌疑人3名，查获假冒口罩14965个。（津云）		疫情
2020-02-07 18:22:26	香港7日最新通报：截至7日下午2时，确诊感染新冠肺炎的病例增至25例。（央视新闻）		疫情
